,timestamp,price
0,1593885781446,0.018440587654554186
1,1593889408460,0.018824359968197403
2,1593892988880,0.018821949380820203
3,1593896599138,0.018840151241465864
4,1593900201530,0.01886417662792476
5,1593903854120,0.01892298765445886
6,1593907324560,0.018817950650609913
7,1593910879439,0.018798738990247303
8,1593914513315,0.018809553960666147
9,1593918009203,0.018723174384465854
10,1593921607883,0.018815713920548264
11,1593925417008,0.018898618994287544
12,1593928994525,0.018635961155927385
13,1593932536235,0.018610646545551685
14,1593936139071,0.018586607525503594
15,1593939736336,0.018551716587595666
16,1593943338446,0.01834072421450803
17,1593946810741,0.01844991775044847
18,1593950418695,0.018385813859480023
19,1593954024600,0.01835837980432339
20,1593957615075,0.018333643734353703
21,1593961198406,0.01834796001607213
22,1593964815236,0.018337612639949798
23,1593968444980,0.018265016428681405
24,1593972098952,0.018354850078889044
25,1593975718761,0.018364224737081592
26,1593979390512,0.01836040801344362
27,1593983030757,0.018332372232341097
28,1593986613577,0.018342473840409337
29,1593990236099,0.018422435453421804
30,1593993796057,0.018437224798954023
31,1593997439840,0.018413386402533233
32,1594001051832,0.018524718387521406
33,1594004617258,0.018556306526521772
34,1594008209309,0.018496550806131253
35,1594011647156,0.018552258354417286
36,1594015269444,0.01858942675122371
37,1594018865154,0.018819731627665134
38,1594022455848,0.01876762246311266
39,1594026105340,0.01874701172799689
40,1594029739524,0.018851588650448236
41,1594033322326,0.01878559437735396
42,1594036931719,0.018771330090251413
43,1594040578347,0.01883662097584552
44,1594044130838,0.018753194510881588
45,1594047728639,0.018757351306355287
46,1594051470219,0.0188051403996593
47,1594054800735,0.01882159502426106
48,1594058369860,0.01870541277635396
49,1594062120956,0.01869205130553578
50,1594065866573,0.018641556761670477
51,1594069437516,0.018626017085552168
52,1594073046819,0.018712545873694118
53,1594076646605,0.01877139624928577
54,1594080264326,0.0189316741527459
55,1594083834144,0.018884773855314545
56,1594087456791,0.018880124370095022
57,1594091056044,0.018896003846546317
58,1594094676483,0.01887711734750114
59,1594098272395,0.018957579562446134
60,1594101846359,0.018898844240534708
61,1594105454758,0.018887704901810777
62,1594109093680,0.01880270443493162
63,1594112719236,0.018789615801077436
64,1594116310687,0.01866688214793448
65,1594119943435,0.01876239393142014
66,1594123517719,0.018792370224542804
67,1594127086639,0.018843658084346127
68,1594130693250,0.018813964170124303
69,1594134318770,0.018962871221721283
70,1594137867277,0.019022461876993815
71,1594141531174,0.019032860392924882
72,1594145089395,0.019087002225580695
73,1594148693055,0.019081199713050345
74,1594152302795,0.018979935236190695
75,1594155890566,0.018944900108382023
76,1594159464269,0.01890599754498929
77,1594163077729,0.01895010586418625
78,1594166801867,0.0189364255426503
79,1594170305497,0.018977218063970396
80,1594173858984,0.019064983507881626
81,1594177463433,0.019174965475985302
82,1594181219467,0.019191249163971875
83,1594184652031,0.019063110887738786
84,1594188292415,0.019157144149646733
85,1594191936917,0.019560356480622938
86,1594192444995,0.019596022871914216
87,1594195463697,0.019684979031829614
88,1594199123866,0.019709713674391338
89,1594202657648,0.019931540412061823
90,1594206302504,0.019816795435432535
91,1594209878769,0.020048411833837154
92,1594213463752,0.020007330124613684
93,1594217063839,0.020022619152330588
94,1594220699810,0.01983482609206129
95,1594224296213,0.01987616210980496
96,1594227904383,0.019842751419351268
97,1594231471981,0.020049361749325725
98,1594235063294,0.020092181923752155
99,1594238403381,0.019947069677360697
100,1594242242694,0.019824040969946995
101,1594245848200,0.01987873898549587
102,1594249428341,0.019962692998799714
103,1594253049829,0.01994989690568913
104,1594256649561,0.019997252031613847
105,1594260267303,0.01972288694178057
106,1594263827546,0.019619330077151095
107,1594267410761,0.019775042178806334
108,1594271060166,0.019709215227338598
109,1594274662982,0.01972169500633188
110,1594278266525,0.02004537638789529
111,1594281814801,0.02021911231950003
112,1594285433463,0.020286004240200002
113,1594288995915,0.020111373587984493
114,1594292673634,0.020117211473021424
115,1594296271731,0.020177716258232142
116,1594299858879,0.02016381937010385
117,1594303451978,0.020197656124679633
118,1594307013110,0.019819468511882102
119,1594310679192,0.019503919599898837
120,1594314229513,0.019447170165850222
121,1594317839962,0.019597486015159295
122,1594321436494,0.019648275573806454
123,1594325028191,0.019467601943380097
124,1594328611459,0.019595810717535852
125,1594332206820,0.019714220627347793
126,1594335818610,0.019568636338813637
127,1594339384775,0.019573948844216833
128,1594342921562,0.019700663944162776
129,1594346559323,0.019735990900346993
130,1594350104268,0.019710578385811934
131,1594353859276,0.019671960596046523
132,1594357491994,0.019565396443846746
133,1594361123286,0.019562597076962503
134,1594364695525,0.019496183129491536
135,1594368291733,0.019411693078384494
136,1594371877881,0.019565051499281127
137,1594375437241,0.019525929625003054
138,1594379033331,0.019414986503151273
139,1594382645269,0.019415397424023914
140,1594386230554,0.01938162377565544
141,1594389843872,0.019512285443433558
142,1594393420230,0.01958014362252203
143,1594397043919,0.01962872950578632
144,1594400515074,0.019663695994749677
145,1594404113452,0.01963699943984427
