,timestamp,hashrate
73,1598992802,40372758502.16
74,1598993402,40372758502.16
75,1598994001,39967197519.95
76,1598994601,39804807812.297
77,1598995201,40128192813.777
78,1598995801,40342385512.147
79,1598996401,39817304398.417
80,1598997001,40030809072.133
81,1598997602,39825374403.013
82,1598998202,40088689385.454
83,1598998801,40626866485.23
84,1598999401,40501787856.692
85,1599000002,40433379401.474
86,1599000601,40276989954.951
87,1599001201,40429013190.967
88,1599001802,40429013190.967
89,1599002401,40429013190.967
90,1599003002,40429013190.967
91,1599003601,39787065826.442
92,1599004201,39787065826.442
93,1599004801,39787065826.442
94,1599005401,39787065826.442
95,1599006002,108219021197.78
96,1599006601,71382253395.927
97,1599007201,59457543623.197
98,1599007801,56359241643.934
99,1599008401,51877590326.696
100,1599009001,51609729098.261
101,1599009601,56052324826.499
102,1599010201,56052324826.499
103,1599010801,48286889397.135
104,1599011401,46788028570.99
105,1599012001,47561788067.713
106,1599012601,41713718503.349
107,1599013202,45979378675.958
108,1599013802,44114605143.707
109,1599014401,45651685543.567
110,1599015001,42590647859.873
111,1599015601,42071266533.93
112,1599016201,42071266533.93
113,1599016801,38652411766.576
114,1599017401,38283438341.368
115,1599018001,39286443111.914
116,1599018601,39286443111.914
117,1599019201,37022255622.056
118,1599019802,38156973780.465
119,1599020402,38625751975.846
120,1599021002,38001864130.951
121,1599021601,38828971993.112
122,1599022201,37556088798.167
123,1599022801,37556088798.167
124,1599023401,37226479210.253
125,1599024001,38285021674.01
126,1599024601,39272071581.67
127,1599025201,39272071581.67
128,1599025801,38029460876.936
129,1599026402,38901232174.297
130,1599027001,38597329349.734
131,1599027601,37749505043.935
132,1599028201,38354143794.889
133,1599028801,38354143794.889
134,1599029402,38118355116.268
135,1599030002,37920174741.202
136,1599030601,38596758789.29
137,1599031202,38596758789.29
138,1599031802,37923493855.52
139,1599032401,37862008396.45
140,1599033001,37862008396.45
141,1599033602,37214077512.141
142,1599034201,36479817933.329
143,1599034801,37085565834.894
144,1599035401,36701699287.838
145,1599036001,36910551825.338
146,1599036601,36153824233.038
147,1599037202,36550518082.792
148,1599037802,36550518082.792
149,1599038402,36243893641.775
150,1599039001,35771598247.969
151,1599039602,35771598247.969
152,1599040202,35302237771.868
153,1599040801,35263914142.909
154,1599041402,35666683767.216
155,1599042001,35666683767.216
156,1599042602,35867210326.09
157,1599043202,36147381643.751
158,1599043801,35688275538.509
159,1599044402,35764359072.761
160,1599045002,35695680391.192
161,1599045601,35695680391.192
162,1599046201,35793746641.653
163,1599046801,35831248301.838
164,1599047401,35578775991.229
165,1599048002,36126627402.414
166,1599048601,36124067683.743
167,1599049201,36261563634.254
168,1599049801,36760475035.221
169,1599050402,37002707879.225
170,1599051001,37846739014.591
171,1599051602,38125780738.776
172,1599052201,38395698854.632
173,1599052802,37999747586.592
174,1599053401,38074124466.255
175,1599054001,38010960274.49
176,1599054602,37890971994.387
177,1599055202,37890971994.387
178,1599055802,37347249158.279
179,1599056401,37375207528.412
180,1599057001,37594765503.036
181,1599057601,37594765503.036
182,1599058201,37594765503.036
183,1599058801,36876090561.862
184,1599059401,37108267477.12
185,1599060002,37074598486.912
186,1599060601,36286583109.206
187,1599061201,36240161687.399
188,1599061801,36436406688.121
189,1599062402,36447381509.413
190,1599063001,36443171110.029
191,1599063601,36517533231.918
192,1599064202,37271515031.938
193,1599064801,37260669634.843
194,1599065401,37267382970.166
195,1599066002,37630660879.549
196,1599067201,38250630875.085
197,1599067801,38351361005.679
198,1599068401,38183091855.365
199,1599069001,38572104072.547
200,1599069602,38440588621.249
201,1599070202,38472462872.118
202,1599070801,38472462872.118
203,1599071401,38121209988.704
204,1599072001,38341043999.773
205,1599072602,38784448997.425
206,1599073202,38687043574.737
207,1599073801,38830909199.474
208,1599074402,39029508618.408
209,1599075001,38880861826.789
210,1599075601,38880861826.789
211,1599076201,38880861826.789
212,1599076801,38880861826.789
213,1599077401,37976774672.367
214,1599078001,38098624023.837
215,1599078601,37581136337.657
216,1599079202,37601216026.568
217,1599079801,37774252258.298
218,1599080401,37792979233.819
219,1599081001,37788639267.255
220,1599081602,37607452887.551
221,1599082201,37289733710.044
222,1599082801,37696282624.607
223,1599083401,37389351925.912
224,1599084001,37538252102.44
225,1599084602,37538252102.44
226,1599085201,37049678827.89
227,1599085801,37548882924.968
228,1599086401,37412453764.153
229,1599087002,37533110993.215
230,1599087601,37533110993.215
231,1599088201,36978919037.993
232,1599088801,36978919037.993
233,1599089402,36580394768.966
234,1599090001,36599113456.866
235,1599090601,36798111798.653
236,1599091202,36798111798.653
237,1599091801,36798111798.653
238,1599092402,INF
239,1599093002,51087009354.941
240,1599093601,76127869038.758
241,1599094201,68693266816.248
242,1599094801,54478937063.64
243,1599095401,54478937063.64
244,1599096001,42463474597.704
245,1599096601,39845953925.717
246,1599097201,42742886399.719
247,1599097801,45576178772.355
248,1599098402,45907342195.294
249,1599099001,48035662387.069
250,1599099601,48035662387.069
251,1599100201,42705471408.123
252,1599100801,42808929467.541
253,1599101402,43351127006.023
254,1599102002,43351127006.023
255,1599102601,37868672967.608
256,1599103202,37868672967.608
257,1599103802,36879531899.238
258,1599104401,35799687210.697
259,1599105001,36807644902.423
260,1599105601,37697447367.116
261,1599106201,37112431708.57
262,1599106801,37800751850.758
263,1599107401,37573775716.409
264,1599108001,36843675237.153
265,1599108601,37112004150.919
266,1599109201,36748955778.394
267,1599109801,37196069607.421
268,1599110401,37076710682.153
269,1599111001,38286764131.092
270,1599111601,38986688872.158
271,1599112201,39223817235.104
272,1599112801,39156868093.225
273,1599113401,39602291533.021
274,1599114002,39697639874.118
275,1599114602,40277304313.605
276,1599115201,40825806989.171
277,1599115801,40358505072.956
278,1599116401,40358505072.956
279,1599117001,38585556386.463
280,1599117602,38297187454.728
281,1599118202,39080548121.141
282,1599118801,39354274529.618
283,1599119401,39455902124.663
284,1599120001,39864422772.116
285,1599120602,40054243452.084
286,1599121201,39907230387.625
287,1599121802,39907230387.625
288,1599122402,39907230387.625
289,1599123001,39948338887.098
290,1599123602,40142955704.944
291,1599124201,39719354862.109
292,1599124801,39414558990.951
293,1599125402,39189678996.17
294,1599126001,39189678996.17
295,1599126602,38063609492.826
296,1599127201,38225015135.019
297,1599127801,38342893716.655
298,1599128401,37941895339.528
299,1599129002,38090190548.132
300,1599129602,38057110745.151
301,1599130202,38493561518.158
302,1599130801,38023083273.24
303,1599131401,38026995036.465
304,1599132001,37581106604.256
305,1599132601,37444389758.097
306,1599133202,37444389758.097
307,1599133801,36913939921.777
308,1599134401,36970664545.666
309,1599135002,36989137866.359
310,1599135601,36989137866.359
311,1599136201,36118466479.788
312,1599136801,36236053764.636
313,1599137401,36148023836.867
314,1599138001,36799634395.15
315,1599138601,36756070979.253
316,1599139201,36756070979.253
317,1599139802,36391814586.271
318,1599140401,36787032853.015
319,1599141001,36378259885.311
320,1599141601,36376539663.878
321,1599142202,36362150998.441
322,1599142802,36529811758.602
323,1599143402,36529811758.602
324,1599144002,35878824732.131
325,1599144602,35878824732.131
326,1599145202,35516436970.691
327,1599145802,36237162011.918
328,1599146401,36033957500.836
329,1599147001,36198924918.69
330,1599147601,36016927564.355
331,1599148201,35768294569.712
332,1599148802,35768294569.712
333,1599149401,35581780322.54
334,1599150002,35689152132.35
335,1599150601,35812730841.293
336,1599151201,35769728915.202
337,1599151801,35201741056.149
338,1599152401,35201741056.149
339,1599153002,34393562427.908
340,1599153601,34680041191.732
341,1599154201,34675393734.456
342,1599154801,35149951792.552
343,1599155402,35156284617.049
344,1599156001,35082630899.028
345,1599156601,35541418969.867
346,1599157201,35541418969.867
347,1599157801,35368493134.675
348,1599158402,34942076040.931
349,1599159002,34900000590.302
350,1599159601,35135945340.083
351,1599160202,35135945340.083
352,1599160801,35092528459.761
353,1599161401,35175237780.682
354,1599162001,35655837976.106
355,1599162601,35655837976.106
356,1599163202,35655837976.106
357,1599163801,35214890677.386
358,1599164401,35285662487.876
359,1599165001,35040030474.533
360,1599165601,35110667100.837
361,1599166202,35160375835.687
362,1599166801,35160375835.687
363,1599167401,34390945017.436
364,1599168001,34383352743.109
365,1599168601,34735190009.318
366,1599169201,34794981795.708
367,1599169802,34976107744.151
368,1599170401,34990322232.804
369,1599171001,35169274217.96
370,1599171602,35192016910.661
371,1599172201,35355053104.129
372,1599172801,35355053104.129
373,1599173401,35206733683.61
374,1599174001,35615857850.788
375,1599174601,35615857850.788
376,1599175202,35191590968.355
377,1599175801,35583137649.209
378,1599176401,35670347762.277
379,1599177001,35443231038.556
380,1599177602,35329550443.381
381,1599178201,114376483819.07
382,1599178802,131196554968.94
383,1599179402,62144006252.012
384,1599180001,62144006252.012
385,1599180601,47703240847.875
386,1599181201,45386873183.483
387,1599181802,46342255697.187
388,1599182401,45333325669.109
389,1599183002,41464322382.465
390,1599183601,41596906530.551
391,1599184201,41765515513.11
392,1599184802,41454346752.968
393,1599185401,41454346752.968
394,1599186002,35217745296.954
395,1599186602,36969534466.291
396,1599187201,34243658553.457
397,1599187802,36708599238.934
398,1599188401,36288085896.71
399,1599189001,36288085896.71
400,1599189602,35316179066.115
401,1599190202,38613073232.763
402,1599190801,38466875350.525
403,1599191402,38466875350.525
404,1599192002,36072036513.708
405,1599192601,35583431967.814
406,1599193203,35797453600.062
407,1599193801,35174628914.828
408,1599194401,37500422878.885
409,1599195001,37608766157.16
410,1599195601,37608766157.16
411,1599196201,36794124470.117
412,1599196801,37184915675.732
413,1599197401,37552068341.908
414,1599198001,37552922292.911
415,1599198602,38607296408.566
416,1599199202,38860530902.742
417,1599199801,38796516588.794
418,1599200401,37821117891.067
419,1599201001,37730950037.16
420,1599201601,38328192106.547
421,1599202201,38632409418.759
422,1599202802,38427976536.348
423,1599203401,38371672370.208
424,1599204001,38011832425.668
425,1599204601,39074809438.78
426,1599205201,38555766326.2
427,1599205801,38555766326.2
428,1599206402,38555766326.2
429,1599207001,37146444925.374
430,1599207602,37524040186.375
431,1599208201,37966254592.173
432,1599208802,37995307717.691
433,1599209402,37995307717.691
434,1599210001,36499212375.011
435,1599210602,36154075865.592
436,1599211201,35770379197.942
437,1599211801,36436781686.83
438,1599212402,36049887160.644
439,1599213001,36161064359.942
440,1599213602,36667676869.382
441,1599214202,37645662177.182
442,1599214801,37645662177.182
443,1599215402,36965130943.383
444,1599216002,38087031334.348
445,1599216601,38324073101.145
446,1599217202,38105162467.634
447,1599217801,38471390260.472
448,1599218401,39135485166.604
449,1599219001,39053260681.86
450,1599219601,38832965778.407
451,1599220202,38832965778.407
452,1599220801,37871996356.074
453,1599221401,37621657213.357
454,1599222001,37414379760.636
455,1599222601,37418713321.077
456,1599223201,37373667131.24
457,1599223801,36906019601.299
458,1599224401,36876646219.846
459,1599225001,36876646219.846
460,1599225601,36224867198.622
461,1599226201,35904848334.359
462,1599226801,35754375588.825
463,1599227401,36255413237.129
464,1599228002,36266373730.907
465,1599228601,36202007696.94
466,1599229201,36252574724.692
467,1599229801,35833774828.747
468,1599230401,35854467751.312
469,1599231002,35763712861.809
470,1599231601,35988793873.14
471,1599232201,35934772068.065
472,1599232801,35934772068.065
473,1599233401,36274888082.847
474,1599234001,36274888082.847
475,1599234601,36274888082.847
476,1599235202,36221992300.601
477,1599235801,36212476685.232
478,1599236401,36169519280.782
479,1599237001,35868260435.944
480,1599237601,35891567174.804
481,1599238202,36148997829.183
482,1599238801,36441901264.12
483,1599239402,36428470094.575
484,1599240002,36246474771.785
485,1599240602,36246474771.785
486,1599241202,36277167989.182
487,1599241802,36535518778.169
488,1599242402,36439542615.251
489,1599243002,36415155745.702
490,1599243601,36415155745.702
491,1599244201,36037029570.964
492,1599244802,36027273826.242
493,1599245401,35729612513.577
494,1599246002,35729612513.577
495,1599246602,35459254634.411
496,1599247202,35399503924.618
497,1599248401,34989885634.976
498,1599249001,35227804888.709
499,1599249601,35052482210.883
500,1599250201,35239099790.141
501,1599250802,35394143384.357
502,1599251402,35525030049.539
503,1599252001,35611337840.123
504,1599252602,35611337840.123
505,1599253203,35041720938.099
506,1599253801,34992060613.888
507,1599254401,34992060613.888
508,1599255001,34732240175.017
509,1599255602,34915886693.95
510,1599256201,34914281029.409
511,1599256801,35027175992.411
512,1599257402,34889325848.55
513,1599258002,35365634322.12
514,1599258602,35542881415.244
515,1599259201,35930437132.69
516,1599259801,36687314145.032
517,1599260402,36687314145.032
518,1599261001,36427076177.688
519,1599261601,36427076177.688
520,1599262201,36139789396.361
521,1599262801,36139789396.361
522,1599263402,36139789396.361
523,1599264001,35611493778.601
524,1599264602,INF
525,1599265201,INF
526,1599265801,INF
527,1599266402,INF
528,1599267001,10718450603.156
529,1599267602,12218795852.156
530,1599268202,13542217023.969
531,1599268802,14047459176.968
532,1599269401,14047459176.968
533,1599270002,16524345285.541
534,1599270601,17254923252.346
535,1599271201,19165289755.284
536,1599271802,26347084255.64
537,1599272402,25190162692.409
538,1599273002,26473540412.647
539,1599273602,28452281518.361
540,1599274201,29356439600.596
541,1599274802,29439167326.992
542,1599275401,30920876237.228
543,1599276002,31680575901.174
544,1599276601,31841436040.667
545,1599277201,31841436040.667
546,1599277801,32359161868.217
547,1599278401,32359161868.217
548,1599279001,32118126465.728
549,1599279601,31787227038.274
550,1599280201,31787606818.523
551,1599280801,32029384684.579
552,1599281401,32740032389.48
553,1599282001,32465386034.988
554,1599282601,32486362306.481
555,1599283202,31573438539.339
556,1599283801,31092098920.176
557,1599284401,30213336311.009
558,1599285001,29781676418.669
559,1599285602,29879172553.337
560,1599286201,30226606478.209
561,1599286801,30009511813.327
562,1599287402,30009511813.327
563,1599288002,30235224947.003
564,1599288601,30235224947.003
565,1599289201,29283578061.885
566,1599289801,28573145568.381
567,1599290402,29945539954.27
568,1599291002,29945539954.27
569,1599291602,30080103292.839
570,1599292201,30080103292.839
571,1599292801,29893459224.588
572,1599293401,30214919106.172
573,1599294001,30214919106.172
574,1599294601,29535013549.042
575,1599295201,29535013549.042
576,1599295802,29535013549.042
577,1599296401,27714713234.821
578,1599297002,28070757772.748
579,1599297601,28070757772.748
580,1599298202,27606462319.953
581,1599298802,27860635924.148
582,1599299401,27680249115.075
583,1599300002,27680249115.075
584,1599300601,28222641037.761
585,1599301202,28024831685.475
586,1599301801,28703816489.692
587,1599302401,29152070481.139
588,1599303001,29909810016.135
589,1599303601,29856348882.341
590,1599304201,29797958260.149
591,1599304801,29819777410.53
592,1599305402,29985954363.721
593,1599306001,30312180254.653
594,1599306602,30275291855.343
595,1599307202,30322670963.036
596,1599307801,30726315612.446
597,1599308402,30589966701.533
598,1599309001,30908420294.929
599,1599309602,30908420294.929
600,1599310202,30816501709.849
601,1599310801,30849943936.11
602,1599311402,30763673833.317
603,1599312002,30710889600.814
604,1599312601,30302328359.212
605,1599313201,30609287923.749
606,1599313801,30597026040.267
607,1599314401,30453178983.612
608,1599315002,30929313272.092
609,1599315602,31517221275.309
610,1599316201,31780235461.446
611,1599316801,31860869081.446
612,1599317401,31463879188.193
613,1599318001,31555502309.409
614,1599318601,31732851474.861
615,1599319202,31401997274.549
616,1599319802,31459979621.954
617,1599320402,31771058014.252
618,1599321001,31698500482.013
619,1599321601,31601920341.665
620,1599322201,31440269880.679
621,1599322801,31206430688.194
622,1599323401,31177433688.503
623,1599324002,30969615054.789
624,1599324602,30683567601.087
625,1599325202,30731840204.297
626,1599325801,31016796906.676
627,1599326402,30804086692.037
628,1599327002,31071488852.554
629,1599327601,31249575603.155
630,1599328201,31607369525.342
631,1599328802,31885033549.149
632,1599329401,31992170152.095
633,1599330001,32353922457.753
634,1599330601,32215606698.923
635,1599331201,31995791022.461
636,1599331801,32038857411.625
637,1599332402,32038857411.625
638,1599333001,31859337764.883
639,1599333602,32113326152.295
640,1599334201,31998909965.476
641,1599334802,31484027147.193
642,1599335401,31484027147.193
643,1599336002,31229064308.163
644,1599336602,31294020603.021
645,1599337202,31573289846.584
646,1599337801,32106966096.215
647,1599338402,32214945743.832
648,1599339001,32161788815.867
649,1599339602,32295156547.35
650,1599340202,32460162990.048
651,1599340801,32677434959.057
652,1599341402,32824256824.342
653,1599342001,32824256824.342
654,1599342601,32318877763.175
655,1599343203,32506483722.635
656,1599343801,32495131614.593
657,1599344401,32485278206.184
658,1599345001,32465830249.678
659,1599345602,32323079424.013
660,1599346201,32416423913.642
661,1599346801,32228834577.995
662,1599347402,32228834577.995
663,1599348002,31999727890.102
664,1599348602,32167618705.552
665,1599349201,32054349771.779
666,1599349801,32315922706.794
667,1599350402,32706124504.393
668,1599351001,32706124504.393
669,1599351601,269449015103.55
670,1599352201,304594538812.71
671,1599352802,304594538812.71
672,1599353402,39869691665.729
673,1599354002,36445704933.082
674,1599354602,37084898132.635
675,1599355201,49246127747.505
676,1599355802,50796051365.522
677,1599356401,46908345075.038
678,1599357002,46646694255.714
679,1599357602,41677606189.794
680,1599358201,44050283478.221
681,1599358801,44833231696.208
682,1599359402,42428605378.339
683,1599360002,42418476648.697
684,1599360601,42418476648.697
685,1599361202,38892296581.56
686,1599361801,39462761749.807
687,1599362402,39539977034.88
688,1599363001,39378252374.758
689,1599363601,37992044562.324
690,1599364202,38159484035
691,1599364801,38291687714.544
692,1599365401,38748819557.227
693,1599366002,38436930923.329
694,1599366602,39494727259.465
695,1599367201,38848556686.927
696,1599367802,38318148597.571
697,1599368401,37720593099.098
698,1599369002,36956561410.953
699,1599369601,37503788098.001
700,1599370202,36792356326.69
701,1599370802,36091234387.624
702,1599371402,36808093890.435
703,1599372002,37216487423.119
704,1599372602,38678804773.72
705,1599373202,39105305598.518
706,1599373801,39105305598.518
707,1599374402,39105305598.518
708,1599375001,39105305598.518
709,1599375601,35239625016.888
710,1599376201,35412771409.931
711,1599376802,35636141816.256
712,1599377402,36182325353.9
713,1599378001,36692939392.848
714,1599378601,35919252326.437
715,1599379201,35844868300.452
716,1599379801,35842899307.064
717,1599380401,35842899307.064
718,1599381002,35399241724.431
719,1599381602,35399241724.431
720,1599382202,34879574823.859
721,1599382801,34247376206.729
722,1599383401,34445782543.893
723,1599384002,34770745597.804
724,1599384601,34763972195.081
725,1599385201,34203845676.624
726,1599385801,33973968394.846
727,1599386402,33914752041.981
728,1599387001,33100459273.726
729,1599387601,33100459273.726
730,1599388201,32393466745.734
731,1599388801,32206460845.723
732,1599389401,32493892796.432
733,1599390002,32492355984.938
734,1599390602,31906159639.304
735,1599391201,31906159639.304
736,1599391801,31012354127.6
737,1599392401,31229545396.017
738,1599393001,31270662328.354
739,1599393601,31270662328.354
740,1599394202,30424760128.087
741,1599394802,30518876475.362
742,1599395402,30993885888.982
743,1599396001,31084302834.209
744,1599396603,31264206830.728
745,1599397202,31731629004.967
746,1599397801,31411639560.336
747,1599398401,31449152787.104
748,1599399002,31812612490.699
749,1599399601,31833761887.708
750,1599400202,31833761887.708
751,1599400802,31726618187.073
752,1599401402,31851613670.056
753,1599402002,31953678093.379
754,1599402601,31802235653.13
755,1599403202,32477427797.855
756,1599403801,32541111501.504
757,1599404402,32312577752.341
758,1599405001,32333424308.744
759,1599405601,32867265603.701
760,1599406201,32653090869.25
761,1599406802,32518275097.472
762,1599407401,32518275097.472
763,1599408001,32148691595.67
764,1599408601,32147667280.105
765,1599409201,32262944857.929
766,1599409802,32183489717.223
767,1599410401,32473503799.966
768,1599411002,32586893293.421
769,1599411601,32586893293.421
770,1599412201,32584592354.474
771,1599412801,32914517305.34
772,1599413402,33244477505.694
773,1599414002,34158705994.326
774,1599414601,34079192065.647
775,1599415202,34079192065.647
776,1599415802,34264266230.011
777,1599416402,34236773427.939
778,1599417002,34189580801.048
779,1599417602,34294247345.099
780,1599418203,34450450194.118
781,1599418802,34405107687.724
782,1599419401,34405107687.724
783,1599420001,34236288076.82
784,1599420602,34106491432.189
785,1599421202,34182216202.538
786,1599421801,34241612700.033
787,1599422401,34142981265.897
788,1599423002,34046708858.259
789,1599423602,34046708858.259
790,1599424201,33659086226.076
791,1599424802,33629417182.59
792,1599425401,33836508718.69
793,1599426002,34149825462.07
794,1599426601,34149825462.07
795,1599427201,33879288656.379
796,1599427802,33966120639.885
797,1599428401,34218790050.835
798,1599429001,34323266227.39
799,1599429601,34558447044.374
800,1599430201,34665249557.14
801,1599430803,34906381909.47
802,1599431401,34718534582.081
803,1599432001,34917619094.767
804,1599432602,35266385926.187
805,1599433202,35266385926.187
806,1599433802,35075961487.685
807,1599434401,35569543766.51
808,1599435001,35341521940.412
809,1599435602,35341521940.412
810,1599436201,35126376274.68
811,1599436802,35394998259.964
812,1599437401,116724202159.96
813,1599438001,77243957311.741
814,1599438601,61254683349.252
815,1599439201,55000932954.957
816,1599439801,56319136903.016
817,1599440401,63445879993.669
818,1599441001,57477702005.021
819,1599441601,54443671031.613
820,1599442201,53150375592.221
821,1599442801,53109036364.483
822,1599443401,50692846562.881
823,1599444001,50681240017.951
824,1599444602,51217942185.092
825,1599445201,49370415236.225
826,1599445801,48081223237.903
827,1599446401,45498734113.483
828,1599447001,45947015983.136
829,1599447601,44951620125.374
830,1599448202,44872565532.212
831,1599448801,42089760775.715
832,1599449401,42549728302.119
833,1599450002,43339763251.135
834,1599450602,42476504055.034
835,1599451201,43204938065.943
836,1599451801,43283179308.906
837,1599452401,44106617429.123
838,1599453002,45546819590.79
839,1599453602,46699183213.456
840,1599454202,44639355399.088
841,1599454802,44850023872.35
842,1599455402,44883922998.691
843,1599456002,44406033634.671
844,1599456602,44246084099.072
845,1599457202,44414370487.312
846,1599457801,44116088167.586
847,1599458401,44592327831.886
848,1599459001,44903674347.079
849,1599459601,43977442572.952
850,1599460202,44970493948.642
851,1599460801,45192468731.027
852,1599461402,45785197164.452
853,1599462002,45532733663.724
854,1599462601,45532733663.724
855,1599463202,44266172823.954
856,1599463802,44266172823.954
857,1599464402,42958690715.929
858,1599465001,43814422193.304
859,1599465602,43043308161.168
860,1599466201,43163522708.544
861,1599466802,43801835168.04
862,1599467401,44936739509.93
863,1599468001,45120322721.654
864,1599468601,44557615471.16
865,1599469202,44784237958.793
866,1599469801,44954340799.858
867,1599470402,44092064966.819
868,1599471001,44640358115.009
869,1599471602,44640358115.009
870,1599472201,43993307831.388
871,1599472802,44509870829.787
872,1599473401,44397102828.48
873,1599474001,44812075613.242
874,1599474601,44915159107.483
875,1599475201,44656424542.581
876,1599475801,45206706269.238
877,1599476402,47125629010.919
878,1599477001,47379511974.104
879,1599477602,47310161926.396
880,1599478203,46921881260.128
881,1599478801,47125310940.113
882,1599479401,47502728132.029
883,1599480002,47421826872.441
884,1599480602,47799267385.624
885,1599481202,47896405783.542
886,1599481801,48699635422.252
887,1599482401,48137184856.827
888,1599483001,48413304455.59
889,1599483601,59156181269.725
890,1599484201,59573835927.861
891,1599484801,59438897194.86
892,1599485402,64754599435.674
893,1599486002,64754599435.674
894,1599486601,63537839983.92
895,1599487201,63537839983.92
896,1599487801,62964992779.59
897,1599488401,63480932934.359
898,1599489001,63017812506.602
899,1599489601,60426500509.468
900,1599490202,60440850599.574
901,1599490801,59947499169.944
902,1599491401,59947499169.944
903,1599492001,59587722007.958
904,1599492601,59416828294.302
905,1599493202,59978867550.834
906,1599493801,59918598683.675
907,1599494402,59639800017.492
908,1599495001,59795927964.527
909,1599495602,63488558403.224
910,1599496201,63525832025.382
911,1599496801,62841672376.582
912,1599497401,62841672376.582
913,1599498001,62249531408.234
914,1599498601,62067943812.524
915,1599499201,61887201345.581
916,1599499801,62037861048.968
917,1599500401,62378358137.819
918,1599501001,65167904425.37
919,1599501601,65091766000.913
920,1599502201,65292021821.854
921,1599502802,65292021821.854
922,1599503402,64131910151.042
923,1599504002,64032407131.089
924,1599504601,63651415475.449
925,1599505201,63595792974.578
926,1599505801,61297480069.598
927,1599506401,61358011084.018
928,1599507001,60992599643.165
929,1599507602,60793492689.555
930,1599508201,60393624203.049
931,1599508801,60041063662.893
932,1599509402,60178924741.417
933,1599510001,59171373301.055
934,1599510601,59057872465.453
935,1599511203,58797066837.323
936,1599511801,58731638227.292
937,1599512401,58907168493.662
938,1599513002,58777432421.571
939,1599513602,59096528703.142
940,1599514202,59250500172.173
941,1599514801,59258751480.571
942,1599515401,59319664257.327
943,1599516001,58791594117.661
944,1599516601,58757206892.724
945,1599517201,58810382495.581
946,1599517802,58844860772.971
947,1599518402,58452872571.596
948,1599519001,58383382190.81
949,1599519602,58299273782.357
950,1599520202,58157234540.295
951,1599520802,58157234540.295
952,1599521401,57669722829.777
953,1599522001,57521624312.254
954,1599522601,57733894014.933
955,1599523202,57629130497.983
956,1599523801,191645054486.2
957,1599524402,124688102554.11
958,1599525001,102897705819.64
959,1599525602,83348312336.271
960,1599526202,90231321449.308
961,1599526801,82728736425.799
962,1599527401,79466876811.214
963,1599528001,75594460267.251
964,1599528602,72758364547.147
965,1599529202,70703634193.514
966,1599529801,63295293704.893
967,1599530402,70185955855.647
968,1599531001,70185955855.647
969,1599531601,67682357215.409
970,1599532201,66886661530.298
971,1599532803,66886661530.298
972,1599533402,64746521525.55
973,1599534002,65453783871.367
974,1599534601,71042368736.334
975,1599535201,69338584780.612
976,1599535801,69561683661.766
977,1599536401,67497631619.798
978,1599537001,64497859616.381
979,1599537601,63871316775.353
980,1599538201,64748135749.572
981,1599538802,65925373326.659
982,1599539402,66310339937.397
983,1599540001,66310339937.397
984,1599540602,62562795102.028
985,1599541202,62574752881.659
986,1599541801,62420230602.183
987,1599542401,59934298668.956
988,1599543002,59594925425.154
989,1599543601,58606595614.294
990,1599544201,59363760882.695
991,1599544801,58574914884.315
992,1599545401,59124099066.44
993,1599546002,56965512975.234
994,1599546601,57113163048.456
995,1599547201,57012826524.217
996,1599547802,57028228891.872
997,1599548402,56079451980.276
998,1599549001,56223619628.553
999,1599549602,56374953022.697
